,gcmtid,depth,process_flag,p_z,p_r,s_z,s_r,s_t,surf_z,surf_r,surf_z_mt,surf_r_mt,p_all,sv_all,sh_all,ray_all,theall
1984,201309040018A,d0,preprocessed_20s_to_120s,5.380241817218192e-06,6.438884026389539e-06,2.5674941844643778e-05,2.604050744865984e-05,3.580491104906057e-05,3.707950701972034e-06,3.4039821384952963e-06,0.48910895428375817,0.484179303779266,5.909562921803865e-06,2.5857724646651807e-05,3.580491104906057e-05,3.555966420233665e-06,1.7782041259437476e-05
1985,201309040018A,d0,preprocessed_40s_to_120s,3.823687539655255e-06,4.3794900614235525e-06,1.1107588596303232e-05,9.933501858481646e-06,1.9212705969708038e-05,1.0516631752054688e-06,1.2269133214748454e-06,0.20072724650525786,0.35603180978593785,4.101588800539404e-06,1.0520545227392439e-05,1.9212705969708038e-05,1.139288248340157e-06,8.74353206149501e-06
1986,201309040018A,d10,preprocessed_10s_to_120s,8.465822406761975e-06,9.12018563486201e-06,4.133155734622789e-05,5.3298342632857643e-05,4.970868168051786e-05,6.969731227081832e-06,6.859615477222756e-06,0.6185742724243191,0.6202900561817863,8.793004020811992e-06,4.731494998954276e-05,4.970868168051786e-05,6.914673352152294e-06,2.8182827260756228e-05
1987,201309040018A,d10,preprocessed_20s_to_120s,5.7963765685250815e-06,6.512671696205827e-06,2.6715213942838903e-05,2.7814067109195183e-05,3.684102709433097e-05,3.6770350796739066e-06,3.3352493734564497e-06,0.49642046169853227,0.48340721644501683,6.154524132365454e-06,2.726464052601704e-05,3.684102709433097e-05,3.5061422265651783e-06,1.8441583494819663e-05
1988,201309040018A,d10,preprocessed_40s_to_120s,3.922661696520259e-06,4.446736354325994e-06,1.0742388570951472e-05,1.0004763723000784e-05,1.876735872268115e-05,1.0049659677580568e-06,1.2152098758355624e-06,0.1851107181444136,0.36176332118531945,4.184699025423126e-06,1.0373576146976128e-05,1.876735872268115e-05,1.1100879217968097e-06,8.608930454219304e-06
1989,201309040018A,d15,preprocessed_10s_to_120s,8.500221833009029e-06,9.122433096998928e-06,4.200786134309159e-05,5.509731599433614e-05,4.9398514741486824e-05,6.8962404980452446e-06,6.882684096325447e-06,0.6082415971994573,0.6187713264922019,8.811327465003978e-06,4.8552588668713864e-05,4.9398514741486824e-05,6.889462297185346e-06,2.8412973293097506e-05
1990,201309040018A,d15,preprocessed_20s_to_120s,5.862141424537346e-06,6.565470463563929e-06,2.7423432966112708e-05,2.9654339588454238e-05,3.679777953210767e-05,3.680154758730228e-06,3.345174885761123e-06,0.5027920589090186,0.48745962591698994,6.213805944050637e-06,2.8538886277283473e-05,3.679777953210767e-05,3.5126648222456755e-06,1.8765784143921864e-05
1991,201309040018A,d15,preprocessed_40s_to_120s,4.024072649112423e-06,4.543819612469088e-06,1.067723882974731e-05,1.001131665765083e-05,1.87529878722161e-05,9.981873267285356e-07,1.208012119669363e-06,0.18840942412474362,0.36311260364032594,4.283946130790755e-06,1.034427774369907e-05,1.87529878722161e-05,1.1030997231989494e-06,8.62107786747622e-06
1992,201309040018A,d5,preprocessed_10s_to_120s,8.458904824526906e-06,9.042891747953382e-06,4.121875772947712e-05,5.1162839203428614e-05,5.002725515602757e-05,6.940231956954932e-06,6.837003205006208e-06,0.6263357287647422,0.6180880053364048,8.750898286240143e-06,4.619079846645287e-05,5.002725515602757e-05,6.88861758098057e-06,2.796439237242529e-05
1993,201309040018A,d5,preprocessed_20s_to_120s,5.709138418295583e-06,6.4435210339177735e-06,2.6093195127865264e-05,2.7005862361916736e-05,3.538956965628771e-05,3.70372031728514e-06,3.322374212884285e-06,0.49257138208405105,0.47659174192025483,6.076329726106678e-06,2.6549528744891e-05,3.538956965628771e-05,3.5130472650847125e-06,1.7882118848092527e-05
1994,201309040018A,d5,preprocessed_40s_to_120s,3.828549604926272e-06,4.40455369715353e-06,1.083447792899455e-05,9.977911561411196e-06,1.8773596491821087e-05,1.0258691924286559e-06,1.2172889838322204e-06,0.18846077791964835,0.3577335125679591,4.116551651039901e-06,1.0406194745202872e-05,1.8773596491821087e-05,1.1215790881304381e-06,8.604480494048576e-06
1995,201309061133A,d-10,preprocessed_10s_to_120s,6.633410315477707e-06,7.841785784139276e-06,2.626966110075216e-05,2.347637376195515e-05,3.419781329320337e-05,2.4364970778593545e-06,2.344215549476819e-06,0.5081012006937268,0.5191549545686495,7.237598049808491e-06,2.4873017431353653e-05,3.419781329320337e-05,2.3903563136680865e-06,1.71746962720084e-05
1996,201309061133A,d-10,preprocessed_20s_to_120s,3.2164005604723087e-06,5.0141864027204945e-06,1.5347753397367435e-05,1.1800580365281722e-05,2.268348727583687e-05,1.673798146029935e-06,1.6522049233517357e-06,0.34550544451911785,0.3730098230313228,4.115293481596402e-06,1.3574166881324578e-05,2.268348727583687e-05,1.6630015346908353e-06,1.0508987293362172e-05
1997,201309061133A,d-10,preprocessed_40s_to_120s,1.9390617122702626e-06,3.3229350034995483e-06,8.618564631220566e-06,6.5042793849124666e-06,1.3092500273595786e-05,9.982278580017621e-07,8.607514989937744e-07,0.32675171758350524,0.289003436766422,2.6309983578849052e-06,7.561422008066516e-06,1.3092500273595786e-05,9.294896784977682e-07,6.053602579511244e-06
1998,201309061133A,d-15,preprocessed_10s_to_120s,7.296210977665536e-06,8.24065037143867e-06,2.7335227940465427e-05,2.4365996368986264e-05,3.493546031161537e-05,2.5097080108444227e-06,2.3719589316117015e-06,0.5065954440577555,0.5214995528601775,7.768430674552103e-06,2.5850612154725847e-05,3.493546031161537e-05,2.4408334712280623e-06,1.7748834153030347e-05
1999,201309061133A,d-15,preprocessed_20s_to_120s,3.5034581718826507e-06,5.282629046302569e-06,1.625510096379471e-05,1.2473740652733745e-05,2.3306756075952768e-05,1.6980275337072906e-06,1.6986636314194533e-06,0.33522972173362825,0.36210817686769325,4.39304360909261e-06,1.4364420808264228e-05,2.3306756075952768e-05,1.698345582563372e-06,1.0940641518968242e-05
2000,201309061133A,d-15,preprocessed_40s_to_120s,2.032275065890806e-06,3.386196001185257e-06,8.93663353888953e-06,6.65102116048878e-06,1.362118817135547e-05,1.0363929166034547e-06,9.195478129730847e-07,0.33496011591366215,0.29542787650958724,2.7092355335380314e-06,7.793827349689155e-06,1.362118817135547e-05,9.779703647882697e-07,6.275555354842731e-06
2001,201309061133A,d-5,preprocessed_10s_to_120s,6.4357683881473706e-06,7.798732534587578e-06,2.9155936129616612e-05,2.634886277997994e-05,3.3250021748959006e-05,2.4113265418735605e-06,2.3237540284422873e-06,0.5156490820079782,0.5170965095013412,7.1172504613674744e-06,2.7752399454798274e-05,3.3250021748959006e-05,2.367540285157924e-06,1.762180298757067e-05
2002,201309061133A,d-5,preprocessed_20s_to_120s,3.1208188084557807e-06,4.928596167229667e-06,1.4820000717686751e-05,1.1540172573824666e-05,2.2122182353376546e-05,1.6520313261661186e-06,1.6289793138051222e-06,0.3581295463011075,0.3868834252157395,4.024707487842724e-06,1.3180086645755708e-05,2.2122182353376546e-05,1.6405053199856204e-06,1.0241870451740149e-05
2003,201309061133A,d-5,preprocessed_40s_to_120s,1.8821664038658114e-06,3.2617890535630383e-06,8.494695433212144e-06,6.408998016806017e-06,1.2600794666906902e-05,9.692381637543112e-07,8.413592584587987e-07,0.3232408890517182,0.29427768774331137,2.5719777287144246e-06,7.4518467250090806e-06,1.2600794666906902e-05,9.05298711106555e-07,5.88247945793424e-06
2004,201309061133A,d0,preprocessed_10s_to_120s,6.9005603305036165e-06,8.256391307209382e-06,2.911444735630161e-05,2.6567960779257187e-05,3.3173897193397716e-05,2.1869004008973255e-06,2.1246504081287527e-06,0.5025518952334056,0.5574563933644929,7.578475818856499e-06,2.7841204067779398e-05,3.3173897193397716e-05,2.1557754045130393e-06,1.7687338121136665e-05
2005,201309061133A,d0,preprocessed_20s_to_120s,4.286704282961092e-06,5.490182500041935e-06,1.4602838467981765e-05,1.1630903047474413e-05,2.1649061031372887e-05,1.6330195928080305e-06,1.6256476756139623e-06,0.37276826765580817,0.40346662453261956,4.888443391501513e-06,1.311687075772809e-05,2.1649061031372887e-05,1.6293336342109964e-06,1.032092720370337e-05
2006,201309061133A,d0,preprocessed_40s_to_120s,1.8656846995637689e-06,3.2692255765812967e-06,8.529559003012407e-06,6.313156472502557e-06,1.215000741011862e-05,9.506612949467014e-07,8.254626327336919e-07,0.32382483477565027,0.29896065547984246,2.567455138072533e-06,7.421357737757481e-06,1.215000741011862e-05,8.880619638401966e-07,5.756720562447207e-06
2007,201309061133A,d10,preprocessed_10s_to_120s,8.151369568044777e-06,9.158182740436718e-06,2.9180265144185943e-05,2.7153547283952514e-05,3.387058940174108e-05,2.1664087842184284e-06,2.1251609069826504e-06,0.5209092033502581,0.5702790832555199,8.654776154240747e-06,2.8166906214069227e-05,3.387058940174108e-05,2.1457848456005394e-06,1.82095141539129e-05
2008,201309061133A,d10,preprocessed_20s_to_120s,4.96620893883409e-06,1.0026587820599686e-05,1.488120752611903e-05,1.2377832750906727e-05,2.1596333694904365e-05,1.6008285287881764e-06,1.6047383932825036e-06,0.409536954071766,0.4407367018070643,7.496398379716888e-06,1.3629520138512879e-05,2.1596333694904365e-05,1.60278346103534e-06,1.1081258918542367e-05
2009,201309061133A,d10,preprocessed_40s_to_120s,1.9998341569357937e-06,3.5118566655437304e-06,8.96858525086108e-06,6.2341258622122175e-06,1.1294314528863997e-05,9.214949047054921e-07,8.065541808216393e-07,0.3291884025130463,0.314556714449197,2.755845411239762e-06,7.601355556536649e-06,1.1294314528863997e-05,8.640245427635657e-07,5.628885009850994e-06
2010,201309061133A,d15,preprocessed_10s_to_120s,8.549401908428688e-06,9.581814409835221e-06,2.7841453258950646e-05,2.6013143919221385e-05,3.7426907304156126e-05,2.162143435737502e-06,2.1061848676415124e-06,0.5306914768841022,0.5807765800288224,9.065608159131955e-06,2.6927298589086014e-05,3.7426907304156126e-05,2.134164151689507e-06,1.88884945510159e-05
2011,201309061133A,d15,preprocessed_20s_to_120s,5.38254043345221e-06,1.0424271258821127e-05,1.5433321857785442e-05,1.2681586177581597e-05,2.2176279575736184e-05,1.5909975827801747e-06,1.6054449586335825e-06,0.4328512978536896,0.46151782699116606,7.903405846136668e-06,1.405745401768352e-05,2.2176279575736184e-05,1.5982212707068787e-06,1.1433840177565812e-05
2012,201309061133A,d15,preprocessed_40s_to_120s,2.085905677502263e-06,3.6415644030816567e-06,9.274468602315144e-06,6.198119762472798e-06,1.1132138004089799e-05,9.19749988672554e-07,8.036684892642273e-07,0.3349845158514316,0.3197528145492095,2.86373504029196e-06,7.73629418239397e-06,1.1132138004089799e-05,8.617092389683907e-07,5.64846911643603e-06
2013,201309061133A,d5,preprocessed_10s_to_120s,7.5022361162932785e-06,8.69871332743708e-06,2.898230638675473e-05,2.6936961685971624e-05,3.3388841604614815e-05,2.177829311497188e-06,2.123388093771004e-06,0.512639918505096,0.5621964217088327,8.10047472186518e-06,2.7959634036363177e-05,3.3388841604614815e-05,2.150608702634096e-06,1.7899889766369316e-05
2014,201309061133A,d5,preprocessed_20s_to_120s,4.575752120269701e-06,9.593350641884903e-06,1.4595790807391884e-05,1.1986849826350001e-05,2.1519623054785352e-05,1.6024218858614454e-06,1.601178032554615e-06,0.38654950945759436,0.4201979692085001,7.0845513810773015e-06,1.3291320316870944e-05,2.1519623054785352e-05,1.6017999592080303e-06,1.0874323677985406e-05
2015,201309061133A,d5,preprocessed_40s_to_120s,1.8838976775558237e-06,3.332425073778498e-06,8.718057539773148e-06,6.199604887752673e-06,1.1799862397469267e-05,9.266443656861972e-07,8.140994641616135e-07,0.32503918540681037,0.3054043660046278,2.608161375667161e-06,7.45883121376291e-06,1.1799862397469267e-05,8.703719149239054e-07,5.684306725455811e-06
2016,201310061638A,d-10,preprocessed_10s_to_120s,5.763461446455099e-06,6.346959006096583e-06,1.1481915928314509e-05,2.2587747055329316e-05,3.226603616093516e-05,2.3730774564045715e-06,2.285324838244601e-06,0.500402364312488,0.5607665125113069,6.055210226275841e-06,1.703483149182191e-05,3.226603616093516e-05,2.329201147324586e-06,1.4421319756589374e-05
2017,201310061638A,d-10,preprocessed_20s_to_120s,3.7030211632412614e-06,5.8967348492180385e-06,9.57987850984935e-06,1.4269300187264276e-05,1.74339439406488e-05,2.0166750422467013e-06,1.7748168381084266e-06,0.48840181362643853,0.5698543710443357,4.79987800622965e-06,1.1924589348556813e-05,1.74339439406488e-05,1.895745940177564e-06,9.013539308903207e-06
2018,201310061638A,d-10,preprocessed_40s_to_120s,1.8291067037003443e-06,2.669433989970465e-06,5.289422788682589e-06,5.494982921941362e-06,9.06439986727256e-06,1.42474000868278e-06,1.0513034480083403e-06,0.5011660822625805,0.3570996718147135,2.2492703468354045e-06,5.3922028553119755e-06,9.06439986727256e-06,1.23802172834556e-06,4.485973699441375e-06
2019,201310061638A,d-15,preprocessed_10s_to_120s,6.725932931703882e-06,6.9528124669066665e-06,1.1880030145206782e-05,2.2649121964570038e-05,3.468360010391118e-05,2.5965913689184953e-06,2.3537966563990804e-06,0.49504948820748484,0.5562710159694306,6.839372699305274e-06,1.726457605488841e-05,3.468360010391118e-05,2.475194012658788e-06,1.5315685717690913e-05
2020,201310061638A,d-15,preprocessed_20s_to_120s,4.090081066680573e-06,6.573560586525517e-06,9.820588622471958e-06,1.4545717280723724e-05,1.929960627038403e-05,2.0820781160060027e-06,1.8013873328364364e-06,0.4884162794219672,0.5704162019591075,5.3318208266030446e-06,1.218315295159784e-05,1.929960627038403e-05,1.9417327244212194e-06,9.689078193251534e-06
2021,201310061638A,d-15,preprocessed_40s_to_120s,1.950701851275438e-06,2.8554735337235093e-06,5.56684413816864e-06,5.891158848392792e-06,9.98706015918788e-06,1.4669781813022212e-06,1.0722460044347232e-06,0.5060417680338963,0.3628623631673008,2.403087692499474e-06,5.729001493280716e-06,9.98706015918788e-06,1.2696120928684721e-06,4.847190359459135e-06
2022,201310061638A,d-5,preprocessed_10s_to_120s,4.974989349252511e-06,6.057175319048999e-06,1.1416843878048747e-05,2.1928841321988612e-05,3.0608250000283396e-05,2.308539369541509e-06,2.251811862361875e-06,0.5108624106085601,0.5712910608753173,5.516082334150755e-06,1.667284260001868e-05,3.0608250000283396e-05,2.2801756159516923e-06,1.376933763760113e-05
2023,201310061638A,d-5,preprocessed_20s_to_120s,3.382289798205024e-06,5.766834680696548e-06,9.494638149272014e-06,1.4041716183565782e-05,1.6289994689826812e-05,1.979625860627593e-06,1.7619400447727704e-06,0.4960097947786128,0.578312037315903,4.574562239450786e-06,1.1768177166418898e-05,1.6289994689826812e-05,1.8707829527001815e-06,8.62587926209917e-06
2024,201310061638A,d-5,preprocessed_40s_to_120s,1.744557518319953e-06,2.561915507948374e-06,5.1297591755019266e-06,5.236475223129149e-06,8.325501787368325e-06,1.4019039602333722e-06,1.0343983118665656e-06,0.4953844941930145,0.35186912965453815,2.1532365131341634e-06,5.183117199315537e-06,8.325501787368325e-06,1.2181511360499688e-06,4.220001658966998e-06
2025,201310061638A,d0,preprocessed_10s_to_120s,5.175082906641876e-06,6.1863951814130615e-06,1.1834695400201028e-05,2.1894709548297092e-05,3.09752183702724e-05,2.5268023520493775e-06,2.2103555017784367e-06,0.5652921027484533,0.579975503620571,5.680739044027469e-06,1.6864702474249058e-05,3.09752183702724e-05,2.368578926913907e-06,1.397230970386571e-05
2026,201310061638A,d0,preprocessed_20s_to_120s,3.3024880741957865e-06,5.527335481095078e-06,9.962093492094528e-06,1.3940624377174922e-05,1.6251470782012716e-05,1.9370312238253897e-06,1.7345405708417137e-06,0.5013827207628361,0.5851944466928656,4.414911777645432e-06,1.1951358934634725e-05,1.6251470782012716e-05,1.8357858973335517e-06,8.613381847906607e-06
2027,201310061638A,d0,preprocessed_40s_to_120s,1.717054586452806e-06,2.5179939101184775e-06,5.298781430356317e-06,5.208797253001747e-06,8.108090532822784e-06,1.3759002530436118e-06,1.0257610043157739e-06,0.4892255330751759,0.3470641630942036,2.117524248285642e-06,5.253789341679032e-06,8.108090532822784e-06,1.2008306286796928e-06,4.170058687866788e-06
2028,201310061638A,d10,preprocessed_10s_to_120s,7.954589491844985e-06,6.889130452420444e-06,1.2272133038845655e-05,2.2631828754571985e-05,3.243766295565623e-05,2.347845507187829e-06,2.133790962655653e-06,0.5642351020835144,0.5689235854644329,7.421859972132714e-06,1.745198089670882e-05,3.243766295565623e-05,2.240818234921741e-06,1.4888080514854875e-05
2029,201310061638A,d10,preprocessed_20s_to_120s,3.850387417114405e-06,4.780234793530394e-06,1.0757664665733428e-05,1.3993648170841518e-05,2.0792589956304004e-05,1.9036640500755487e-06,1.6807106094843179e-06,0.5243835878454056,0.5888968512796081,4.3153111053224e-06,1.2375656418287472e-05,2.0792589956304004e-05,1.7921873297799332e-06,9.818936202423453e-06
2030,201310061638A,d10,preprocessed_40s_to_120s,1.917443768999325e-06,2.617723914556463e-06,5.4442110126616336e-06,5.588565372863453e-06,8.938245774773368e-06,1.3398099912275003e-06,1.062896508716499e-06,0.48167910659375823,0.3607080548663572,2.267583841777894e-06,5.516388192762543e-06,8.938245774773368e-06,1.2013532499719997e-06,4.480892764821451e-06
2031,201310061638A,d15,preprocessed_10s_to_120s,8.821414704206079e-06,7.218530719238448e-06,1.2258894196472103e-05,2.2860832428199076e-05,3.3733943807879774e-05,2.332313021572498e-06,2.110654962126274e-06,0.5669226365412766,0.5667151195999576,8.019972711722264e-06,1.755986331233559e-05,3.3733943807879774e-05,2.221483991849386e-06,1.5383815955946752e-05
2032,201310061638A,d15,preprocessed_20s_to_120s,4.312348639681824e-06,4.871980523732295e-06,1.1158769621204867e-05,1.444353896401962e-05,2.2600247381934518e-05,1.8993819474944456e-06,1.6513059180242563e-06,0.536877255775534,0.587517443533934,4.592164581707059e-06,1.2801154292612244e-05,2.2600247381934518e-05,1.775343932759351e-06,1.0442227547253293e-05
2033,201310061638A,d15,preprocessed_40s_to_120s,2.0086065431872458e-06,2.6036197613499457e-06,5.674334198312235e-06,5.87699905896648e-06,9.784209381424874e-06,1.3050329843923158e-06,1.0642072840278643e-06,0.4712243758970057,0.35519379060225126,2.306113152268596e-06,5.7756666286393575e-06,9.784209381424874e-06,1.18462013421009e-06,4.762652324135729e-06
2034,201310061638A,d5,preprocessed_10s_to_120s,6.276179904696358e-06,6.456168333953716e-06,1.2026837290283837e-05,2.218915463718358e-05,3.187772009375666e-05,2.4717777586340035e-06,2.140549652761004e-06,0.5701600455565243,0.580039897057892,6.366174119325037e-06,1.7107995963733707e-05,3.187772009375666e-05,2.3061637056975037e-06,1.4414513470628227e-05
2035,201310061638A,d5,preprocessed_20s_to_120s,3.5603863719350376e-06,5.645566198376128e-06,1.0324218208780522e-05,1.3748079227165172e-05,1.9392796856150607e-05,1.9028103600003256e-06,1.7023891403517707e-06,0.5096969919945685,0.5870295397785291,4.602976285155582e-06,1.2036148717972847e-05,1.9392796856150607e-05,1.8025997501760482e-06,9.458630402363772e-06
2036,201310061638A,d5,preprocessed_40s_to_120s,1.7377012702862834e-06,2.6133918401440065e-06,5.266759901160113e-06,5.337735749494803e-06,8.359672143990714e-06,1.3532922999060815e-06,1.0679496338894823e-06,0.48708939671003426,0.367058962097199,2.175546555215145e-06,5.302247825327459e-06,8.359672143990714e-06,1.210620966897782e-06,4.262021872857775e-06
2037,201311181910A,d-10,preprocessed_10s_to_120s,8.805320195270938e-07,1.0909228195318652e-06,3.344305730828964e-06,4.449717565034779e-06,5.405613902781357e-06,5.598643561318824e-07,5.695504814438041e-07,0.66049382565401,0.6649661155454651,9.857274195294794e-07,3.8970116479318715e-06,5.405613902781357e-06,5.647074187878432e-07,2.713265097257638e-06
2038,201311181910A,d-10,preprocessed_20s_to_120s,5.813941349080898e-07,8.12122274210953e-07,2.133346621460045e-06,2.8192444445075747e-06,4.28227661746506e-06,3.0274116714131603e-07,3.179390454788432e-07,0.46665327980485233,0.511087835592401,6.967582045595214e-07,2.47629553298381e-06,4.28227661746506e-06,3.103401063100796e-07,1.9414176153296176e-06
2039,201311181910A,d-10,preprocessed_40s_to_120s,3.864856391848371e-07,7.849018138250474e-07,1.36636471628623e-06,1.47117912932292e-06,2.716553767987127e-06,1.5792960060707562e-07,2.1631745252015466e-07,0.27059152583334223,0.41609677396314254,5.856937265049422e-07,1.418771922804575e-06,2.716553767987127e-06,1.8712352656361514e-07,1.2270357359650649e-06
2040,201311181910A,d-15,preprocessed_10s_to_120s,8.576227196202869e-07,9.969202444649981e-07,3.4487048342764894e-06,4.636027860691782e-06,5.439481741866386e-06,5.616773077742037e-07,5.708405022678994e-07,0.6530292073665754,0.6546841920283286,9.272714820426425e-07,4.042366347484136e-06,5.439481741866386e-06,5.662589050210516e-07,2.7438446191035537e-06
2041,201311181910A,d-15,preprocessed_20s_to_120s,5.928584557227664e-07,8.412014428542718e-07,2.1844791933460195e-06,2.8903765971887215e-06,4.2955750929914435e-06,3.0852852942492253e-07,3.2454607203841847e-07,0.46799953807945943,0.5007529317472967,7.170299492885191e-07,2.5374278952673707e-06,4.2955750929914435e-06,3.165373007316705e-07,1.966642559569751e-06
2042,201311181910A,d-15,preprocessed_40s_to_120s,3.914686018435114e-07,7.849793341288492e-07,1.423199150824672e-06,1.5339331751409454e-06,2.765035979258419e-06,1.61905073177615e-07,2.2447419777384102e-07,0.2823057841653189,0.4232230682100859,5.882239679861803e-07,1.4785661629828087e-06,2.765035979258419e-06,1.93189635475728e-07,1.2562539364257841e-06
2043,201311181910A,d-5,preprocessed_10s_to_120s,8.473278916321572e-07,1.0774662357043239e-06,3.2121692442341154e-06,4.2676093799784084e-06,5.3783054328343995e-06,5.586733551139766e-07,5.656514382108447e-07,0.6686266338805402,0.6594907693764133,9.623970636682405e-07,3.7398893121062617e-06,5.3783054328343995e-06,5.621623966624106e-07,2.6606885513178282e-06
2044,201311181910A,d-5,preprocessed_20s_to_120s,5.74068246755065e-07,8.20467586306179e-07,2.1036831460621078e-06,2.7253705563071317e-06,4.2349847511540215e-06,3.001950420205745e-07,3.131386386689886e-07,0.47268543347714564,0.5156553053514872,6.97267916530622e-07,2.4145268511846197e-06,4.2349847511540215e-06,3.0666684034478154e-07,1.913361589803511e-06
2045,201311181910A,d-5,preprocessed_40s_to_120s,3.947587499253539e-07,7.525945484717294e-07,1.3211255595554397e-06,1.4537270826292116e-06,2.6936465062251666e-06,1.5305930341490226e-07,2.0625196859974136e-07,0.2597042360100847,0.4051627250747379,5.736766491985417e-07,1.3874263210923257e-06,2.6936465062251666e-06,1.796556360073218e-07,1.2086012781308388e-06
2046,201311181910A,d0,preprocessed_10s_to_120s,8.386601832977969e-07,1.0647470140950818e-06,3.1599464690637413e-06,4.26389207916481e-06,5.290208524194265e-06,5.563962618470735e-07,5.585207741159819e-07,0.672837290501049,0.660768115291148,9.517035986964393e-07,3.711919274114276e-06,5.290208524194265e-06,5.574585179815277e-07,2.627822478746627e-06
2047,201311181910A,d0,preprocessed_20s_to_120s,5.691957280918973e-07,8.185131346257558e-07,2.0822139454955874e-06,2.663022690850978e-06,4.217955265271069e-06,2.9705554810742727e-07,3.094749072942913e-07,0.47831988063137837,0.5305444464850575,6.938544313588266e-07,2.3726183181732827e-06,4.217955265271069e-06,3.032652277008593e-07,1.8969233106260095e-06
2048,201311181910A,d0,preprocessed_40s_to_120s,3.8213841122502707e-07,7.36466621041623e-07,1.3083926867360356e-06,1.439420621899561e-06,2.6999611011280864e-06,1.480582930839812e-07,2.057558167052883e-07,0.24955700661407226,0.41241928065135314,5.59302516133325e-07,1.3739066543177982e-06,2.6999611011280864e-06,1.7690705489463474e-07,1.2025193316184612e-06
2049,201311181910A,d10,preprocessed_10s_to_120s,8.327378302288342e-07,9.147758737933679e-07,3.1027069357564455e-06,4.131316266328626e-06,5.171431747743958e-06,5.614066731620529e-07,5.479429042197425e-07,0.691203502329309,0.6820789056813725,8.73756852011101e-07,3.6170116010425358e-06,5.171431747743958e-06,5.546747886908977e-07,2.5542187473721227e-06
2050,201311181910A,d10,preprocessed_20s_to_120s,5.638654751338807e-07,8.219239335596872e-07,2.0539621294038974e-06,2.6313355209033697e-06,4.146021155205739e-06,2.947768871197937e-07,3.073185103739018e-07,0.49309055917078093,0.557788170916053,6.92894704346784e-07,2.3426488251536338e-06,4.146021155205739e-06,3.0104769874684777e-07,1.870653095863251e-06
2051,201311181910A,d10,preprocessed_40s_to_120s,3.878789889116232e-07,7.262802992291825e-07,1.2634848574338595e-06,1.4261343815150256e-06,2.5275918000128186e-06,1.3967765232542966e-07,1.9348918744314832e-07,0.23940328695985916,0.4090934562201516,5.570796440704028e-07,1.3448096194744425e-06,2.5275918000128186e-06,1.66583419884289e-07,1.1490161208604882e-06
2052,201311181910A,d15,preprocessed_10s_to_120s,8.309251429794391e-07,1.0330092934944936e-06,3.146174310693052e-06,4.167558567711559e-06,5.17134353475209e-06,5.615933430896287e-07,5.336751895503817e-07,0.6915350191761523,0.6693144679350107,9.319672182369664e-07,3.6568664392023058e-06,5.17134353475209e-06,5.476342663200053e-07,2.5769528646278417e-06
2053,201311181910A,d15,preprocessed_20s_to_120s,5.588490677066293e-07,8.23946577724899e-07,2.0803646569057714e-06,2.6175648832290063e-06,4.1120050100154185e-06,2.9313305140744157e-07,3.0783450739973503e-07,0.5019204420710295,0.575899108425135,6.913978227157641e-07,2.348964770067389e-06,4.1120050100154185e-06,3.004837794035883e-07,1.86321284555054e-06
2054,201311181910A,d15,preprocessed_40s_to_120s,3.931150076983314e-07,7.306154168834499e-07,1.265155938544808e-06,1.4568053895943534e-06,2.5249513190244967e-06,1.3461385287272005e-07,1.9403376286983424e-07,0.23577972938549252,0.4216266713992516,5.618652122908907e-07,1.3609806640695807e-06,2.5249513190244967e-06,1.6432380787127715e-07,1.1530302508140614e-06
2055,201311181910A,d5,preprocessed_10s_to_120s,8.3011328829556e-07,1.0601197444668806e-06,3.0944093718541605e-06,4.099670923674569e-06,5.131739246734805e-06,5.589623335510311e-07,5.579719824968491e-07,0.6821771338869673,0.6719622844388214,9.451165163812204e-07,3.5970401477643647e-06,5.131739246734805e-06,5.5846715802394e-07,2.5580907672260826e-06
2056,201311181910A,d5,preprocessed_20s_to_120s,5.703173528104291e-07,8.150114606956818e-07,2.050980569248093e-06,2.6424120102387676e-06,4.203232925369293e-06,2.9683121289109687e-07,3.0738694923354244e-07,0.48540063427900687,0.5406572508232786,6.926644067530555e-07,2.34669628974343e-06,4.203232925369293e-06,3.0210908106231965e-07,1.8861756757320247e-06
2057,201311181910A,d5,preprocessed_40s_to_120s,3.859702750108356e-07,7.368931908722806e-07,1.2919399453126757e-06,1.4392002023517345e-06,2.714261267793465e-06,1.4265793115972137e-07,2.007879614731518e-07,0.24591289099665653,0.41443751205611246,5.614317329415582e-07,1.365570073832205e-06,2.714261267793465e-06,1.7172294631643658e-07,1.2032465052209164e-06
2058,201311191700A,d-10,preprocessed_10s_to_120s,1.8039390089169266e-06,2.3330123245491863e-06,1.0179808517777275e-05,2.0246795506939804e-05,1.0161813257333948e-05,7.035396496205241e-07,8.763471675510433e-07,0.4580821087243238,0.429259304183149,2.0684756667330564e-06,1.521330201235854e-05,1.0161813257333948e-05,7.899434085857837e-07,7.058383586252833e-06
2059,201311191700A,d-10,preprocessed_20s_to_120s,1.2697749237124503e-06,1.972344522252259e-06,6.496771671041859e-06,1.1962508557082036e-05,5.063555777318741e-06,3.9852456302152595e-07,5.146693400478069e-07,0.4314404288399063,0.4269858893248602,1.6210597229823548e-06,9.229640114061948e-06,5.063555777318741e-06,4.565969515346664e-07,4.092713141474427e-06
