,gcmtid,depth,process_flag,p_z,p_r,s_z,s_r,s_t,surf_z,surf_r,surf_z_mt,surf_r_mt,p_all,sv_all,sh_all,ray_all,theall
74,200803031349A,d0,preprocessed_40s_to_120s,4.036052886481406e-06,7.080549788112242e-06,1.1895474524318128e-05,1.2270061954911991e-05,1.373287097555223e-05,1.9780902629715135e-06,1.729556073875667e-06,0.22641531931839476,0.28053019193434897,5.558301337296824e-06,1.208276823961506e-05,1.373287097555223e-05,1.8538231684235903e-06,8.306940930221926e-06
75,200803031349A,d10,preprocessed_10s_to_120s,1.1619582755636717e-05,1.597385060054921e-05,5.167780589085278e-05,4.3969777074065155e-05,5.0894533340283475e-05,2.136351703980616e-05,1.6714363733062227e-05,0.7122469375940348,0.6085463116476407,1.3796716678092963e-05,4.7823791482458965e-05,5.0894533340283475e-05,1.9038940386434192e-05,3.28884954718174e-05
76,200803031349A,d10,preprocessed_20s_to_120s,7.178866005857419e-06,1.3098333642922874e-05,4.2915676350991847e-05,3.6865170074859564e-05,3.377865430281524e-05,1.0542079060100343e-05,8.57773241456015e-06,0.47794486269937164,0.4636493086125105,1.0138599824390146e-05,3.989042321292571e-05,3.377865430281524e-05,9.559905737330248e-06,2.3341895769365336e-05
77,200803031349A,d10,preprocessed_40s_to_120s,4.397379965503891e-06,7.340645653945817e-06,1.7391357315328377e-05,1.567161616155636e-05,1.3960739996894246e-05,2.6312887827021495e-06,2.170795751378979e-06,0.3583799006276573,0.314141953967962,5.869012809724855e-06,1.653148673844237e-05,1.3960739996894246e-05,2.401042267040564e-06,9.690570453025509e-06
78,200803031349A,d15,preprocessed_10s_to_120s,1.1858980593587853e-05,1.6365629021745478e-05,5.249424090220575e-05,4.532333509823599e-05,4.986339380297979e-05,1.7985865091107312e-05,1.4510894317279926e-05,0.6827473704360375,0.5780861278852637,1.4112304807666665e-05,4.8908788000220875e-05,4.986339380297979e-05,1.624837970419362e-05,3.228321657876523e-05
79,200803031349A,d15,preprocessed_20s_to_120s,7.466742747670011e-06,1.1906995640060117e-05,4.479016227074882e-05,3.693659406609597e-05,3.2263658452472525e-05,1.0451080203724998e-05,8.578701570383673e-06,0.5008726376332204,0.47899295071559594,9.686869193865064e-06,4.08633781684224e-05,3.2263658452472525e-05,9.514890887054334e-06,2.308219917545358e-05
80,200803031349A,d15,preprocessed_40s_to_120s,4.6314129443694925e-06,7.363553906204223e-06,1.9798613001918942e-05,1.6616780942569826e-05,1.4261463722598338e-05,2.780564923555097e-06,2.334971201803611e-06,0.41015983043876403,0.3438266074888001,5.997483425286857e-06,1.8207696972244384e-05,1.4261463722598338e-05,2.557768062679354e-06,1.0256103045702232e-05
81,200803031349A,d5,preprocessed_10s_to_120s,1.1318032554161741e-05,1.5568534711182796e-05,5.012564969843608e-05,4.378148233872855e-05,5.2659591539916956e-05,2.4958214031058055e-05,1.7210192858292957e-05,0.6869630521442999,0.617351732269712,1.3443283632672268e-05,4.6953566018582315e-05,5.2659591539916956e-05,2.1084203444675504e-05,3.353516115896176e-05
82,200803031349A,d5,preprocessed_20s_to_120s,7.64081933099598e-06,1.290208786268396e-05,3.9700897091335166e-05,3.566093042946547e-05,3.554583413191792e-05,1.0262637403527831e-05,8.368670712468981e-06,0.4481950400517073,0.44054563054033846,1.027145359683997e-05,3.768091376040032e-05,3.554583413191792e-05,9.315654057998406e-06,2.3203463886789155e-05
83,200803031349A,d5,preprocessed_40s_to_120s,4.184050085820383e-06,7.224917772161974e-06,1.4824824518092293e-05,1.3716039747253844e-05,1.3757962574302557e-05,2.312922386465435e-06,1.9261600717933243e-06,0.28954978167526,0.2778140772765895,5.704483928991179e-06,1.4270432132673068e-05,1.3757962574302557e-05,2.1195412291293794e-06,8.963104966274048e-06
84,200805202042A,d-10,preprocessed_10s_to_120s,8.719268242776876e-07,1.2292405653977331e-06,3.803879443097351e-06,5.2477040066037355e-06,8.522662220222867e-06,2.435320389250675e-06,2.1556126125807205e-06,0.5133325236231041,0.4837291266469632,1.0505836948377104e-06,4.525791724850543e-06,8.522662220222867e-06,2.295466500915698e-06,4.0986260352067045e-06
85,200805202042A,d-10,preprocessed_20s_to_120s,5.086436068306384e-07,9.906933053190107e-07,2.292682445540973e-06,3.6043972385039512e-06,5.698090204180474e-06,9.997881237285108e-07,1.0043254126032733e-06,0.5028215476706549,0.5146642535022248,7.496684560748245e-07,2.948539842022462e-06,5.698090204180474e-06,1.002056768165892e-06,2.5995888176109132e-06
86,200805202042A,d-10,preprocessed_40s_to_120s,3.069333997731394e-07,8.817686650232823e-07,1.4516439996649408e-06,1.9293865399959753e-06,4.096673182803426e-06,3.139673686840542e-07,3.998384991622883e-07,0.3581035565710178,0.4558100898347107,5.943510323982108e-07,1.6905152698304582e-06,4.096673182803426e-06,3.5690293392317123e-07,1.6846106047388165e-06
87,200805202042A,d-15,preprocessed_10s_to_120s,8.176721512322064e-07,1.1851791894761224e-06,3.5910153213421086e-06,5.1650733261108045e-06,8.91225264437817e-06,2.3343093114969617e-06,2.1248739728181036e-06,0.5415823463285955,0.5009127223544332,1.0014256703541644e-06,4.378044323726456e-06,8.91225264437817e-06,2.2295916421575326e-06,4.1303285701540805e-06
88,200805202042A,d-15,preprocessed_20s_to_120s,5.009972929648584e-07,1.0083686619475648e-06,2.3653230277603957e-06,3.618162688691194e-06,6.223618556507294e-06,1.157490464387809e-06,1.1008590199496466e-06,0.5730119127040602,0.553916586285113,7.546829774562117e-07,2.9917428582257948e-06,6.223618556507294e-06,1.1291747421687279e-06,2.774804783589507e-06
89,200805202042A,d-15,preprocessed_40s_to_120s,3.1239673161608573e-07,8.759437499190485e-07,1.6653448783366712e-06,2.041738775943046e-06,4.117809647630509e-06,3.5666912293121677e-07,4.1555418733913027e-07,0.39712995689120434,0.4381057492132071,5.941702407675671e-07,1.8535418271398586e-06,4.117809647630509e-06,3.861116551351735e-07,1.7379083426682771e-06
90,200805202042A,d-5,preprocessed_10s_to_120s,9.120844068043409e-07,1.2460182037098126e-06,3.844216643628485e-06,5.24270579664551e-06,7.420105491614058e-06,2.5567779401184426e-06,2.232699309189719e-06,0.5047215436824251,0.4717266953298833,1.0790513052570769e-06,4.5434612201369976e-06,7.420105491614058e-06,2.394738624654081e-06,3.859339160415554e-06
91,200805202042A,d-5,preprocessed_20s_to_120s,5.167519926423878e-07,9.878336745334479e-07,2.231528307643406e-06,3.5660970666733008e-06,5.635187087343439e-06,9.209880028782851e-07,9.72664378822605e-07,0.46068382773310895,0.5027671022956545,7.522928335879179e-07,2.8988126871583533e-06,5.635187087343439e-06,9.46826190850445e-07,2.558279699735039e-06
92,200805202042A,d-5,preprocessed_40s_to_120s,2.8717559286401183e-07,8.795270115704177e-07,1.377065652097358e-06,1.828777172315879e-06,4.070110523404482e-06,2.931175624782847e-07,3.8587379211514623e-07,0.336287687752272,0.4556890334217191,5.833513022172148e-07,1.6029214122066185e-06,4.070110523404482e-06,3.3949567729671546e-07,1.6489697287812578e-06
93,200805202042A,d0,preprocessed_10s_to_120s,9.025841090629386e-07,1.2529163561096102e-06,4.014195267531293e-06,5.307002265503951e-06,6.969828196530962e-06,2.6261496968097334e-06,2.2419594986911506e-06,0.5127405241785855,0.4725591698668301,1.0777502325862745e-06,4.6605987665176225e-06,6.969828196530962e-06,2.434054597750442e-06,3.785557948346325e-06
94,200805202042A,d0,preprocessed_20s_to_120s,5.166495106542127e-07,9.75261150809109e-07,2.1293979046579404e-06,3.441159683647591e-06,5.545110709599689e-06,9.155544748208423e-07,9.539252097799693e-07,0.43359075885610837,0.4875259992122156,7.459553307316608e-07,2.785278794152766e-06,5.545110709599689e-06,9.347398423004058e-07,2.5027711691961304e-06
95,200805202042A,d0,preprocessed_40s_to_120s,2.8690861817896433e-07,8.599064585570834e-07,1.1614679580163315e-06,1.7559559442243789e-06,4.0388879846221915e-06,2.7333836829905773e-07,3.7637491517707824e-07,0.3092995838386899,0.46762988230967684,5.734075383680239e-07,1.4587119511203553e-06,4.0388879846221915e-06,3.24856641738068e-07,1.5989660289621596e-06
96,200805202042A,d10,preprocessed_10s_to_120s,9.58411403281877e-07,1.2576536040461416e-06,3.4942474509137646e-06,4.1113966809720575e-06,6.148309943689527e-06,2.264319748598796e-06,1.9698016935269725e-06,0.4781436970983393,0.4563122074464371,1.1080325036640093e-06,3.8028220659429113e-06,6.148309943689527e-06,2.1170607210628843e-06,3.2940563085898333e-06
97,200805202042A,d10,preprocessed_20s_to_120s,5.074610147759838e-07,9.557498457331558e-07,2.09713438473907e-06,2.916402790115786e-06,4.547810296004966e-06,1.080883358500386e-06,9.773611224213753e-07,0.48269089482156,0.5199546846829328,7.316054302545697e-07,2.506768587427428e-06,4.547810296004966e-06,1.0291222404608806e-06,2.203826638536961e-06
98,200805202042A,d10,preprocessed_40s_to_120s,3.0732369035037843e-07,8.573467678181894e-07,1.1436897002232193e-06,1.5382949128722495e-06,3.933032194664948e-06,2.3430066204376844e-07,3.2837780210953184e-07,0.28969779627425357,0.5144860151224193,5.823352290842839e-07,1.3409923065477345e-06,3.933032194664948e-06,2.8133923207665015e-07,1.534424740593404e-06
99,200805202042A,d15,preprocessed_10s_to_120s,1.0649474367718351e-06,1.2718718720766352e-06,3.5262946723381976e-06,4.060342229657186e-06,6.584420522180699e-06,2.1552949929649496e-06,1.9411429972793823e-06,0.47710707833495747,0.47560597891020423,1.1684096544242352e-06,3.7933184509976917e-06,6.584420522180699e-06,2.048218995122166e-06,3.398591905681198e-06
100,200805202042A,d15,preprocessed_20s_to_120s,5.148791767179455e-07,9.806205841855202e-07,2.169668904467125e-06,2.750410067635033e-06,4.664275335680709e-06,1.11124948894945e-06,9.9889107704326e-07,0.49679090804536385,0.5246007042325137,7.477498804517329e-07,2.460039486051079e-06,4.664275335680709e-06,1.055070282996355e-06,2.2317837462949687e-06
101,200805202042A,d15,preprocessed_40s_to_120s,3.2531647997179666e-07,7.741369247851053e-07,1.1834295520259298e-06,1.518212875118082e-06,3.893305492206241e-06,2.372535421663265e-07,3.3597119648446955e-07,0.29221540492545633,0.5428630607329937,5.49726702378451e-07,1.350821213572006e-06,3.893305492206241e-06,2.8661236932539804e-07,1.5201164443705242e-06
102,200805202042A,d5,preprocessed_10s_to_120s,8.762418931926296e-07,1.2013421773778365e-06,3.55140924020199e-06,4.626036264349144e-06,5.90383550358811e-06,2.4098139602864e-06,2.112276623465127e-06,0.48112384901992283,0.4765410450968444,1.038792035285233e-06,4.088722752275567e-06,5.90383550358811e-06,2.2610452918757636e-06,3.3230988957561687e-06
103,200805202042A,d5,preprocessed_20s_to_120s,4.992730975183519e-07,9.47135940814711e-07,1.9447969010520147e-06,3.14747837644473e-06,4.678462603451607e-06,9.190658634831465e-07,8.867660953752386e-07,0.4177496927047668,0.49251851435508437,7.232045191665314e-07,2.5461376387483723e-06,4.678462603451607e-06,9.029159794291926e-07,2.212680185198926e-06
104,200805202042A,d5,preprocessed_40s_to_120s,2.83680264618385e-07,8.581178341196227e-07,1.063674315923864e-06,1.6046745468619507e-06,3.951761320125122e-06,2.4577401330670513e-07,3.456369551426894e-07,0.2865803487038471,0.5033938402895162,5.708990493690039e-07,1.3341744313929072e-06,3.951761320125122e-06,2.9570548422469727e-07,1.5381350712779327e-06
105,200806041703A,d-10,preprocessed_10s_to_120s,2.422544178903478e-06,3.88633617016786e-06,7.722643466194224e-06,6.178452334516565e-06,9.454828226901703e-06,1.2311491963166869e-06,1.3326573061480288e-06,0.35012697075096044,0.4243145620451273,3.154440174535669e-06,6.950547900355395e-06,9.454828226901703e-06,1.2819032512323579e-06,5.210429888256282e-06
106,200806041703A,d-10,preprocessed_20s_to_120s,1.4713051327157348e-06,3.0868039316136553e-06,5.062986317662808e-06,3.954259603062325e-06,6.303620807643093e-06,5.261068562589524e-07,7.00643743061562e-07,0.19941690072538948,0.2619768315793317,2.279054532164695e-06,4.508622960362567e-06,6.303620807643093e-06,6.133752996602572e-07,3.426168399957653e-06
107,200806041703A,d-10,preprocessed_40s_to_120s,1.031019432933975e-06,2.444515014366819e-06,2.420292620052894e-06,2.8150883459278796e-06,4.20041801434069e-06,3.5433781370542025e-07,5.546580843750748e-07,0.19513849170273975,0.23991066289829688,1.7377672236503971e-06,2.617690482990387e-06,4.20041801434069e-06,4.5449794904024754e-07,2.2525934175054305e-06
108,200806041703A,d-15,preprocessed_10s_to_120s,2.5238505580384008e-06,3.885626270291644e-06,7.877240921192677e-06,6.239156555677049e-06,9.601534301982574e-06,1.233698488174342e-06,1.3696727869007835e-06,0.3514825934146422,0.4112054654886582,3.204738414165022e-06,7.058198738434862e-06,9.601534301982574e-06,1.3016856375375627e-06,5.291539273030005e-06
109,200806041703A,d-15,preprocessed_20s_to_120s,1.4822864274001104e-06,2.999877398945702e-06,5.242308908577089e-06,3.99088440788606e-06,6.251766562052467e-06,5.402860082920582e-07,7.034453902329082e-07,0.1985577862195302,0.2471311476455394,2.241081913172906e-06,4.616596658231575e-06,6.251766562052467e-06,6.218656992624832e-07,3.4328277081798582e-06
110,200806041703A,d-15,preprocessed_40s_to_120s,1.0217118460735607e-06,2.3856649748206145e-06,2.5559230900249363e-06,2.816547097156983e-06,4.237287799844222e-06,3.6329811242267363e-07,5.4991860356888e-07,0.19753932928422896,0.23309023458128986,1.7036884104470877e-06,2.6862350935909596e-06,4.237287799844222e-06,4.5660835799577684e-07,2.2709549154695116e-06
111,200806041703A,d-5,preprocessed_10s_to_120s,2.3797532638309516e-06,3.909289621832001e-06,7.712061669456668e-06,6.068057028772682e-06,9.413991076418195e-06,1.2110111042349462e-06,1.3252479421046828e-06,0.36217617686204945,0.4341532735277878,3.144521442831476e-06,6.890059349114675e-06,9.413991076418195e-06,1.2681295231698145e-06,5.17917534788354e-06
112,200806041703A,d-5,preprocessed_20s_to_120s,1.4956220128556328e-06,3.1952245418813063e-06,4.943583236117356e-06,3.888409569062253e-06,6.339976928721694e-06,5.235795778479998e-07,7.161301432836563e-07,0.2084361736868736,0.29605114392633164,2.3454232773684696e-06,4.415996402589804e-06,6.339976928721694e-06,6.198548605658281e-07,3.430312867311449e-06
113,200806041703A,d-5,preprocessed_40s_to_120s,1.044334370549197e-06,2.4988433179858837e-06,2.3693330825167437e-06,2.778997400024072e-06,3.7548543844401814e-06,3.438091287661515e-07,5.563622285304591e-07,0.193126178274823,0.2480804575522876,1.7715888442675403e-06,2.574165241270408e-06,3.7548543844401814e-06,4.5008567864830533e-07,2.1376735371566087e-06
114,200806041703A,d0,preprocessed_10s_to_120s,2.4074968897003424e-06,4.005218009251401e-06,7.718036279860685e-06,5.967456360823479e-06,9.485161000770566e-06,1.1929898631600668e-06,1.3265467784423676e-06,0.3737663372012586,0.44528303485342224,3.2063574494758716e-06,6.842746320342082e-06,9.485161000770566e-06,1.2597683208012172e-06,5.198508272847434e-06
115,200806041703A,d0,preprocessed_20s_to_120s,1.5623089415574453e-06,3.2759968672375756e-06,4.859795480034367e-06,3.902324468110957e-06,6.394044139307878e-06,5.261955815569611e-07,7.24338462709242e-07,0.22176896160423668,0.3211139215110995,2.4191529043975103e-06,4.381059974072662e-06,6.394044139307878e-06,6.252670221331016e-07,3.4548810099777883e-06
116,200806041703A,d0,preprocessed_40s_to_120s,1.070099065814016e-06,2.564461382396816e-06,2.3530205412517535e-06,2.6703656427720743e-06,3.744722957984478e-06,3.4429224666411863e-07,5.627132593251618e-07,0.1991173227602512,0.2650520756019618,1.817280224105416e-06,2.511693092011914e-06,3.744722957984478e-06,4.535027529946402e-07,2.131799756774112e-06
117,200806041703A,d10,preprocessed_10s_to_120s,2.5462629153863156e-06,4.1189958613159365e-06,7.542033901298325e-06,5.667225351406686e-06,9.843465402725024e-06,1.1850650214972553e-06,1.3075760698800737e-06,0.40164233765643226,0.47890041074249073,3.332629388351126e-06,6.604629626352505e-06,9.843465402725024e-06,1.2463205456886646e-06,5.25676124077933e-06
118,200806041703A,d10,preprocessed_20s_to_120s,1.7053551672591653e-06,3.5044438717341072e-06,4.810433000531915e-06,3.8037793867424014e-06,6.359885380155679e-06,5.425186051220812e-07,7.364620463712895e-07,0.2606291159557417,0.37303575574476766,2.6048995194966365e-06,4.307106193637158e-06,6.359885380155679e-06,6.394903257466853e-07,3.4778453547590397e-06
119,200806041703A,d10,preprocessed_40s_to_120s,1.13243848494404e-06,2.6841821795598836e-06,2.084627025708384e-06,2.6033990029492104e-06,3.876798099687791e-06,3.5101402226379306e-07,5.634973937529903e-07,0.21930281384402434,0.2923129391955678,1.9083103322519616e-06,2.344013014328797e-06,3.876798099687791e-06,4.5725570800839166e-07,2.146594288569235e-06
120,200806041703A,d15,preprocessed_10s_to_120s,2.7136814249771545e-06,4.167527571729805e-06,7.421820708416864e-06,5.5811480197712875e-06,1.0025353390090297e-05,1.1820203008295354e-06,1.3162969001735742e-06,0.42303287188933963,0.4998465852477899,3.4406044983534797e-06,6.501484364094076e-06,1.0025353390090297e-05,1.2491586005015549e-06,5.3041502132598524e-06
121,200806041703A,d15,preprocessed_20s_to_120s,1.7732256627836236e-06,3.6721652200854332e-06,4.817559700620185e-06,3.781417256023186e-06,6.455261835089458e-06,5.549605679655708e-07,7.410373553774946e-07,0.2845647612683856,0.39337843867688804,2.7226954414345284e-06,4.299488478321685e-06,6.455261835089458e-06,6.479989616715327e-07,3.531361179129301e-06
122,200806041703A,d15,preprocessed_40s_to_120s,1.166332826531019e-06,2.743641418379483e-06,2.141887357362162e-06,2.564852289138889e-06,3.960637187692634e-06,3.486131556114939e-07,5.738682775850627e-07,0.23230318505923886,0.31376607720422134,1.954987122455251e-06,2.3533698232505258e-06,3.960637187692634e-06,4.6124071659827835e-07,2.1825587124991724e-06
123,200806041703A,d5,preprocessed_10s_to_120s,2.4503344785689923e-06,4.032355280280124e-06,7.737683700129337e-06,5.809317243443721e-06,9.659403246185257e-06,1.185799470280472e-06,1.294613548361102e-06,0.38688458809921844,0.46684861973106534,3.241344879424558e-06,6.773500471786529e-06,9.659403246185257e-06,1.240206509320787e-06,5.2286137766792825e-06
124,200806041703A,d5,preprocessed_20s_to_120s,1.6284890430925942e-06,3.4050299763829655e-06,4.829017316909158e-06,3.8075080693199696e-06,6.195316922438073e-06,5.324607928546116e-07,7.245697050138126e-07,0.2387454612494559,0.34616450966804774,2.51675950973778e-06,4.318262693114564e-06,6.195316922438073e-06,6.285152489342122e-07,3.414713593556157e-06
125,200806041703A,d5,preprocessed_40s_to_120s,1.0991295559465303e-06,2.6221689952911764e-06,2.059862136898547e-06,2.6023911246036646e-06,3.8005460931564797e-06,3.4791611084930896e-07,5.59568682063753e-07,0.20707752076917227,0.2767439054857444,1.8606492756188534e-06,2.331126630751106e-06,3.8005460931564797e-06,4.53742396456531e-07,2.1115160989957425e-06
126,200807080742A,d-10,preprocessed_10s_to_120s,9.403363718330124e-06,1.1133078247903221e-05,4.654729109799177e-05,3.4307010781116494e-05,5.0246513567922855e-05,1.3516297501076045e-05,1.03923721101755e-05,0.6763767891945066,0.5967287822656206,1.0268220983116673e-05,4.0427150939554134e-05,5.0246513567922855e-05,1.1954334805625774e-05,2.8224055074054857e-05
127,200807080742A,d-10,preprocessed_20s_to_120s,5.8739994944341765e-06,8.928226996086478e-06,2.7994465358456295e-05,2.3092093689590996e-05,3.648268654828641e-05,7.769670994173086e-06,6.280758732229287e-06,0.2690669937426064,0.2560930604544749,7.401113245260328e-06,2.5543279524023647e-05,3.648268654828641e-05,7.025214863201187e-06,1.9113073545192893e-05
